click_id,timestamp,user_id,campaign_id,publisher_id,device,geo
5328,2026-02-06 12:45:16.050038,3019,2,7,ios,IN
5329,2026-02-07 23:25:16.050040,4631,34,6,android,AU
5330,2026-01-01 02:55:16.050041,4319,44,8,ios,CA
5331,2026-02-13 03:29:16.050042,3320,47,19,ios,UK
5332,2026-02-07 04:45:16.050044,2646,17,19,desktop,IN
5333,2025-12-23 17:15:16.050045,4909,14,12,ios,CA
5334,2026-02-20 01:43:16.050046,4919,25,5,android,IN
5335,2025-12-17 12:04:16.050048,4420,48,5,android,US
5336,2026-02-08 21:25:16.050049,3531,27,14,desktop,IN
5337,2026-01-18 18:25:16.050050,3597,8,17,desktop,IN
5338,2025-12-19 16:49:16.050052,1356,17,16,desktop,CA
5339,2026-01-27 05:34:16.050053,4823,5,4,android,IN
5340,2026-01-22 11:01:16.050055,4389,12,8,ios,IN
5341,2026-02-05 20:07:16.050056,2656,38,3,android,US
5342,2025-12-30 22:31:16.050057,4119,18,5,android,IN
5343,2026-02-08 02:34:16.050059,4081,26,7,desktop,IN
5344,2025-12-26 21:18:16.050060,3280,31,18,desktop,CA
5345,2025-12-27 23:49:16.050062,1035,37,8,ios,UK
5346,2025-12-23 15:52:16.050063,3460,6,11,ios,US
5347,2025-12-22 07:38:16.050064,4533,41,14,ios,IN
5348,2026-01-08 04:06:16.050066,2027,15,18,ios,UK
5349,2026-01-16 22:05:16.050067,3091,42,13,android,CA
5350,2026-01-13 04:58:16.050069,3615,49,6,ios,US
5351,2025-12-24 08:13:16.050070,4625,26,13,android,CA
5352,2026-02-21 05:57:16.050071,4326,12,1,android,UK
5353,2026-02-02 21:16:16.050073,3787,41,11,ios,US
5354,2026-01-09 19:46:16.050074,1113,47,7,ios,IN
5355,2025-12-20 00:18:16.050076,2772,14,10,android,UK
5356,2026-01-24 20:16:16.050077,3444,1,2,desktop,CA
5357,2025-12-28 08:20:16.050078,2197,17,16,ios,US
5358,2026-01-22 00:54:16.050080,2278,33,5,desktop,UK
5359,2026-01-18 03:18:16.050081,1465,29,16,android,UK
5360,2026-02-13 00:44:16.050083,4348,45,16,desktop,CA
5361,2026-01-15 06:21:16.050084,2487,31,15,android,CA
5362,2026-01-30 22:46:16.050085,1846,8,9,desktop,IN
5363,2026-02-04 15:34:16.050087,1501,30,1,desktop,IN
5364,2026-02-17 06:08:16.050088,1440,13,9,desktop,UK
5365,2026-01-06 09:43:16.050089,3116,16,11,android,CA
5366,2026-02-01 23:19:16.050091,4580,2,5,android,UK
5367,2026-01-15 23:13:16.050092,1325,45,6,android,AU
5368,2026-02-13 08:09:16.050094,2765,18,8,ios,CA
5369,2026-02-19 13:34:16.050095,1066,35,15,android,AU
5370,2025-12-30 20:36:16.050096,1303,45,16,ios,AU
5371,2026-01-29 15:01:16.050098,1971,19,18,android,CA
5372,2026-01-04 05:15:16.050099,1483,13,12,ios,IN
5373,2026-02-01 06:31:16.050100,1928,4,4,desktop,UK
5374,2025-12-22 08:08:16.050102,4619,19,16,desktop,US
5375,2025-12-24 11:30:16.050103,2440,25,11,android,US
5376,2026-01-30 17:30:16.050105,4230,38,7,ios,CA
5377,2026-01-21 01:39:16.050106,1148,31,15,desktop,IN
5378,2025-12-24 10:59:16.050107,4098,36,17,desktop,IN
5379,2025-12-27 21:50:16.050109,4034,4,15,ios,IN
5380,2026-01-30 03:05:16.050110,3631,39,10,android,US
5381,2026-02-05 23:06:16.050112,3295,7,4,desktop,AU
5382,2025-12-21 08:49:16.050113,2124,16,17,android,US
5383,2026-01-06 04:03:16.050114,3749,48,4,android,IN
5384,2026-02-01 06:23:16.050116,1095,5,11,ios,US
5385,2026-02-21 15:09:16.050117,4455,47,4,ios,US
5386,2025-12-18 01:41:16.050119,1281,23,12,desktop,UK
5387,2026-01-22 21:05:16.050120,3369,36,10,ios,CA
5388,2026-01-22 17:26:16.050121,4467,32,14,desktop,AU
5389,2026-02-09 23:45:16.050123,4349,24,18,desktop,UK
5390,2026-01-14 21:20:16.050124,1528,25,6,desktop,CA
5391,2026-01-09 07:35:16.050125,3310,45,5,android,IN
5392,2026-02-05 01:48:16.050127,2642,28,2,android,UK
5393,2025-12-30 05:49:16.050128,1579,19,13,ios,CA
5394,2025-12-22 13:49:16.050130,2663,7,14,ios,UK
5395,2026-01-16 15:57:16.050131,4364,44,3,desktop,US
5396,2026-01-28 19:05:16.050132,3341,41,11,desktop,US
5397,2026-01-01 21:33:16.050134,2631,17,4,android,UK
5398,2026-01-11 15:25:16.050135,3442,2,13,android,UK
5399,2025-12-22 21:43:16.050137,3560,16,8,desktop,AU
5400,2026-02-05 20:45:16.050138,3968,39,8,desktop,IN
5401,2026-01-22 11:52:16.050139,1809,18,13,ios,US
5402,2025-12-16 16:39:16.050141,4251,39,10,desktop,UK
5403,2026-01-15 18:21:16.050142,3967,1,13,desktop,CA
5404,2026-01-25 08:41:16.050143,1692,3,13,desktop,IN
5405,2025-12-28 05:15:16.050145,1234,21,17,android,CA
5406,2026-02-12 20:36:16.050147,1951,30,6,android,IN
5407,2026-01-14 07:04:16.050148,2854,11,2,ios,CA
5408,2025-12-27 22:48:16.050150,2360,22,17,ios,US
5409,2026-02-12 04:53:16.050151,2031,47,12,ios,UK
5410,2026-02-20 16:33:16.050152,2466,25,6,desktop,UK
5411,2026-01-23 10:19:16.050154,2964,3,5,desktop,AU
5412,2026-02-15 16:15:16.050155,1538,30,5,android,UK
5413,2026-01-12 05:53:16.050156,1819,24,9,desktop,US
5414,2026-01-23 19:50:16.050158,2681,45,3,desktop,IN
5415,2026-01-28 00:19:16.050159,4162,36,5,android,IN
5416,2026-02-14 21:51:16.050160,4925,23,7,ios,UK
5417,2026-02-10 11:50:16.050162,1271,8,12,desktop,CA
5418,2026-02-10 21:01:16.050163,4905,4,7,android,UK
5419,2025-12-31 14:30:16.050165,2028,39,10,android,IN
5420,2026-02-12 15:09:16.050166,4665,43,8,ios,AU
5421,2026-02-12 13:34:16.050167,2922,31,17,android,IN
5422,2026-01-21 07:11:16.050169,2242,29,5,ios,CA
5423,2026-01-23 12:51:16.050170,2141,36,15,ios,CA
5424,2025-12-23 10:22:16.050171,1592,13,9,ios,AU
5425,2026-01-23 06:18:16.050173,4023,41,11,ios,CA
5426,2026-02-21 05:11:16.050174,2605,9,13,ios,UK
5427,2026-02-16 09:09:16.050176,1114,21,18,android,UK
5428,2026-02-07 01:43:16.050177,3310,3,17,desktop,IN
5429,2026-02-16 03:12:16.050178,4377,25,9,ios,US
5430,2026-01-21 17:09:16.050179,2677,25,10,ios,UK
5431,2026-01-22 22:23:16.050181,2445,12,5,desktop,UK
5432,2026-01-30 21:47:16.050182,1206,29,11,desktop,AU
5433,2026-01-08 01:01:16.050184,4694,11,15,ios,UK
5434,2026-02-09 23:01:16.050185,3350,11,2,desktop,IN
5435,2026-02-07 17:59:16.050186,1111,49,14,ios,AU
5436,2026-01-13 09:17:16.050188,2440,26,5,android,UK
5437,2026-02-06 22:58:16.050189,4626,14,6,desktop,IN
5438,2025-12-26 11:01:16.050190,2882,16,15,desktop,AU
5439,2025-12-30 05:29:16.050192,4356,10,4,android,US
5440,2026-01-22 05:59:16.050193,4711,31,10,desktop,IN
5441,2026-01-28 00:14:16.050195,1184,31,19,android,UK
5442,2026-02-10 00:04:16.050196,2764,36,9,ios,AU
5443,2025-12-26 08:46:16.050197,1900,10,10,desktop,US
5444,2026-01-18 11:50:16.050199,1220,26,4,desktop,IN
5445,2026-02-05 19:18:16.050200,4935,20,4,android,US
5446,2026-01-03 17:31:16.050201,2467,44,6,ios,IN
5447,2026-02-02 15:10:16.050203,4188,9,8,ios,UK
5448,2026-02-16 08:59:16.050204,2093,15,16,android,IN
5449,2026-01-25 22:59:16.050206,3945,9,8,desktop,UK
5450,2025-12-21 00:15:16.050207,4141,7,16,desktop,IN
5451,2026-01-05 10:20:16.050208,3669,26,6,android,AU
5452,2026-01-31 07:49:16.050210,3474,24,17,android,IN
5453,2026-02-04 02:26:16.050211,3691,12,1,android,IN
5454,2026-01-16 21:45:16.050213,3615,20,19,desktop,CA
5455,2026-01-22 14:53:16.050214,3012,14,18,android,CA
5456,2026-01-03 10:28:16.050215,3490,22,17,ios,IN
5457,2025-12-24 20:06:16.050217,1600,16,17,android,CA
5458,2026-02-16 23:18:16.050218,2160,29,12,ios,UK
5459,2026-01-27 13:42:16.050219,1503,32,12,ios,CA
5460,2026-01-13 16:14:16.050221,3178,19,6,android,IN
5461,2025-12-25 08:30:16.050222,1217,35,7,ios,US
5462,2026-01-24 02:28:16.050224,3735,43,8,desktop,US
5463,2025-12-25 19:09:16.050225,3218,32,3,android,IN
5464,2026-02-01 18:25:16.050227,2498,20,17,desktop,IN
5465,2026-01-09 14:35:16.050228,1611,40,8,desktop,US
5466,2026-02-03 20:26:16.050229,4039,20,11,ios,AU
5467,2026-01-16 19:31:16.050231,2152,8,18,desktop,CA
5468,2026-01-19 20:08:16.050232,1056,35,16,desktop,AU
5469,2026-02-13 19:33:16.050234,2204,42,13,android,UK
5470,2025-12-29 22:52:16.050235,1245,13,9,android,US
5471,2026-01-08 17:42:16.050236,1143,41,19,desktop,US
5472,2026-01-29 02:01:16.050238,4122,6,7,ios,AU
5473,2026-02-11 07:46:16.050239,1367,47,17,ios,UK
5474,2026-02-18 23:37:16.050240,2482,16,8,android,AU
5475,2026-01-10 22:54:16.050242,3265,5,8,android,UK
5476,2026-02-01 16:44:16.050243,1615,45,3,android,IN
5477,2025-12-17 03:14:16.050245,4966,34,16,ios,IN
5478,2026-02-09 07:17:16.050246,4638,6,12,android,US
5479,2026-02-07 04:35:16.050247,4328,33,15,desktop,IN
5480,2026-02-15 19:33:16.050249,2881,15,4,ios,AU
5481,2026-01-05 04:30:16.050250,4227,15,7,desktop,UK
5482,2026-01-13 11:10:16.050252,2588,14,11,android,US
5483,2026-01-23 11:45:16.050253,3489,39,5,ios,IN
5484,2026-01-31 16:10:16.050254,3888,5,13,android,US
5485,2026-01-30 01:01:16.050256,4003,26,11,ios,US
5486,2026-01-30 11:04:16.050257,1698,48,5,android,UK
5487,2025-12-20 22:48:16.050258,1875,17,8,ios,AU
5488,2026-01-07 15:16:16.050260,2685,43,17,ios,AU
5489,2026-01-08 04:16:16.050261,3823,47,11,ios,CA
5490,2026-01-05 05:19:16.050263,3809,16,19,desktop,AU
5491,2026-01-28 06:42:16.050264,1944,35,18,android,IN
5492,2026-02-13 21:44:16.050266,4881,38,10,android,CA
5493,2025-12-29 23:05:16.050267,1922,23,5,ios,CA
5494,2026-02-22 06:03:16.050268,3982,13,1,desktop,CA
5495,2026-01-31 14:47:16.050270,2746,33,17,ios,CA
5496,2026-02-22 10:14:16.050271,1024,29,17,android,AU
5497,2026-02-09 02:55:16.050273,3853,46,1,android,CA
5498,2025-12-24 09:45:16.050274,4924,34,1,ios,IN
5499,2025-12-27 13:50:16.050276,2687,34,9,ios,IN
5500,2026-01-22 12:13:16.050277,2559,27,4,ios,US
5501,2026-01-20 14:04:16.050278,3811,15,9,android,IN
5502,2026-01-07 20:53:16.050280,2083,9,14,ios,US
5503,2025-12-29 18:07:16.050281,4538,26,15,ios,IN
5504,2026-02-21 07:02:16.050283,1433,3,16,android,CA
5505,2026-01-08 01:03:16.050297,3926,36,16,ios,UK
5506,2025-12-28 15:12:16.050298,2089,47,13,desktop,CA
5507,2026-01-02 03:19:16.050300,3957,5,14,android,AU
5508,2026-01-16 13:22:16.050301,3612,20,9,ios,US
5509,2025-12-23 09:45:16.050303,2951,20,9,ios,UK
5510,2026-01-19 06:26:16.050304,3153,5,4,android,IN
5511,2026-02-02 18:32:16.050306,1095,10,10,android,CA
5512,2026-02-18 18:23:16.050307,4759,16,3,desktop,US
5513,2025-12-16 19:01:16.050309,4622,25,9,ios,US
5514,2026-02-17 14:07:16.050318,1167,44,19,ios,IN
5515,2026-01-10 04:15:16.050319,3089,25,16,ios,US
5516,2026-01-04 06:53:16.050321,2902,30,16,android,IN
5517,2025-12-27 01:50:16.050322,3151,14,17,android,IN
5518,2026-02-17 19:41:16.050323,2868,22,18,android,CA
5519,2026-01-10 14:31:16.050325,4275,43,10,ios,US
5520,2026-02-05 15:19:16.050326,3567,28,19,ios,AU
5521,2025-12-21 21:25:16.050328,2998,30,15,android,AU
5522,2026-02-15 07:30:16.050329,3329,19,15,desktop,CA
5523,2025-12-20 22:19:16.050330,4979,38,11,ios,CA
5524,2025-12-25 13:22:16.050332,4114,42,8,desktop,IN
5525,2026-02-13 18:45:16.050333,3994,20,16,android,AU
5526,2026-01-19 22:34:16.050334,2133,35,10,ios,US
5527,2026-01-04 00:25:16.050336,3010,22,9,desktop,AU
5528,2025-12-19 07:16:16.050337,4281,15,15,ios,CA
5529,2026-02-17 07:06:16.050339,1748,11,5,desktop,CA
5530,2026-01-20 04:24:16.050340,2891,34,2,ios,IN
5531,2026-02-15 03:44:16.050342,1830,24,16,desktop,US
5532,2026-01-14 23:03:16.050343,1048,6,18,desktop,CA
5533,2026-02-09 19:24:16.050344,1114,17,16,android,US
5534,2026-01-10 12:44:16.050346,2178,28,5,android,AU
5535,2025-12-21 08:38:16.050347,2672,31,1,desktop,IN
5536,2026-02-03 02:47:16.050348,3550,36,19,ios,AU
5537,2026-01-01 09:47:16.050350,4750,9,10,desktop,CA
5538,2026-01-22 03:29:16.050351,4904,10,13,ios,CA
5539,2026-02-09 17:02:16.050353,4782,21,11,ios,US
5540,2026-02-09 01:42:16.050354,4033,34,15,ios,CA
5541,2026-02-15 10:55:16.050355,1070,31,2,ios,US
5542,2026-01-17 05:12:16.050357,4059,29,6,android,UK
5543,2026-02-12 12:08:16.050358,4590,43,11,desktop,CA
5544,2026-02-16 00:06:16.050359,4783,43,15,ios,AU
5545,2026-02-21 11:39:16.050361,2359,11,9,android,AU
5546,2025-12-17 13:39:16.050362,1066,33,12,ios,US
5547,2026-01-03 09:56:16.050364,2516,46,4,ios,UK
5548,2026-01-25 22:09:16.050365,2673,1,14,android,CA
5549,2026-02-10 09:53:16.050366,2777,21,3,android,IN
5550,2025-12-21 01:28:16.050368,1966,23,17,ios,IN
5551,2026-02-23 07:48:16.050369,4284,9,13,desktop,AU
5552,2026-01-24 17:51:16.050371,3228,1,8,android,CA
5553,2025-12-26 14:25:16.050372,2789,21,12,desktop,IN
5554,2026-01-22 22:28:16.050373,1612,22,12,ios,US
5555,2026-01-06 07:00:16.050375,2886,4,12,ios,CA
5556,2025-12-16 15:50:16.050376,2622,1,2,ios,AU
5557,2026-01-19 00:56:16.050378,1696,10,10,ios,UK
5558,2026-02-12 06:05:16.050379,3650,15,9,ios,US
5559,2026-01-06 20:59:16.050380,3295,36,1,ios,US
5560,2026-01-04 23:38:16.050382,2237,29,4,desktop,CA
5561,2025-12-25 18:00:16.050383,3406,46,14,android,UK
5562,2025-12-31 17:59:16.050385,1248,5,16,ios,US
5563,2026-01-03 03:09:16.050386,1637,29,18,android,UK
5564,2025-12-21 17:33:16.050387,4994,47,2,desktop,AU
5565,2025-12-17 01:46:16.050389,1949,47,6,ios,US
5566,2025-12-31 21:31:16.050390,2904,27,3,ios,IN
5567,2026-01-08 06:14:16.050392,4587,25,19,android,AU
5568,2026-01-01 10:50:16.050393,2111,16,13,android,AU
5569,2026-01-17 00:56:16.050394,3710,16,17,android,US
5570,2025-12-23 01:02:16.050396,1175,36,14,ios,IN
5571,2025-12-21 22:12:16.050397,1722,25,11,android,UK
5572,2026-01-05 03:56:16.050398,3473,41,16,android,IN
5573,2026-02-10 23:36:16.050404,4842,1,11,desktop,AU
5574,2026-01-18 02:29:16.050405,4674,5,18,ios,US
5575,2025-12-28 01:18:16.050406,1770,41,2,ios,IN
5576,2025-12-20 20:19:16.050408,2947,20,8,ios,IN
5577,2026-01-01 09:51:16.050409,1702,5,14,android,AU
5578,2025-12-16 18:59:16.050411,3128,36,2,desktop,UK
5579,2026-01-15 02:14:16.050412,1926,29,13,android,IN
5580,2026-01-02 17:24:16.050414,1137,48,10,ios,IN
5581,2026-01-18 02:15:16.050415,4504,34,8,android,CA
5582,2026-01-08 10:38:16.050416,3517,48,7,ios,AU
5583,2025-12-20 03:04:16.050418,3397,18,13,android,CA
5584,2026-01-27 02:45:16.050419,2149,2,19,android,AU
5585,2026-01-20 01:55:16.050421,4952,16,15,ios,AU
5586,2026-01-30 14:00:16.050422,2940,29,2,android,CA
5587,2025-12-18 13:11:16.050424,2891,33,5,ios,UK
5588,2026-01-31 00:39:16.050425,4380,16,19,android,UK
5589,2026-01-23 17:55:16.050426,2878,35,1,android,AU
5590,2025-12-19 07:22:16.050428,2253,47,7,android,CA
5591,2026-02-02 06:08:16.050429,2483,43,18,ios,IN
5592,2026-01-10 01:11:16.050431,2368,42,1,android,AU
5593,2026-01-21 09:20:16.050432,1309,17,1,android,AU
5594,2026-01-19 06:45:16.050434,2043,4,7,desktop,US
5595,2025-12-30 09:50:16.050435,4952,49,17,desktop,UK
5596,2025-12-20 21:49:16.050436,4632,4,6,ios,CA
5597,2026-01-04 08:17:16.050438,4049,25,12,ios,IN
5598,2025-12-28 13:42:16.050439,2670,33,15,ios,IN
5599,2025-12-19 06:52:16.050440,2564,14,13,ios,AU
5600,2026-02-01 09:21:16.050442,2583,24,12,android,IN
5601,2025-12-31 02:56:16.050443,2500,11,2,android,IN
5602,2026-01-21 12:30:16.050445,3316,25,18,ios,AU
5603,2026-01-24 10:13:16.050446,4074,28,4,ios,UK
5604,2026-01-17 07:00:16.050448,1769,7,10,desktop,US
5605,2026-01-07 18:20:16.050449,1015,49,11,ios,UK
5606,2026-02-02 00:17:16.050451,1605,36,6,desktop,UK
5607,2026-01-29 22:20:16.050452,2381,10,6,ios,US
5608,2026-01-30 14:39:16.050454,4717,49,9,ios,AU
5609,2026-02-10 01:08:16.050455,1812,36,13,android,UK
5610,2026-01-02 14:49:16.050456,4910,31,5,ios,CA
5611,2026-01-29 20:50:16.050458,4204,19,6,desktop,CA
5612,2026-01-21 23:22:16.050459,4383,18,4,android,US
5613,2026-02-14 05:55:16.050461,2990,49,6,desktop,CA
5614,2026-01-06 09:57:16.050462,3529,6,18,ios,AU
5615,2025-12-22 02:04:16.050463,1894,28,13,android,IN
5616,2026-01-29 02:45:16.050465,2567,7,3,desktop,AU
5617,2026-01-10 08:57:16.050466,4376,38,10,ios,US
5618,2025-12-27 15:00:16.050468,3316,12,4,desktop,IN
5619,2026-02-09 21:12:16.050469,1413,41,15,ios,CA
5620,2025-12-23 17:27:16.050470,1024,34,12,desktop,UK
5621,2025-12-30 19:24:16.050472,3004,25,15,ios,CA
5622,2026-01-16 22:04:16.050473,1315,17,10,desktop,AU
5623,2025-12-20 22:21:16.050475,1570,33,12,android,AU
5624,2026-01-14 16:29:16.050476,1724,23,8,ios,US
5625,2026-02-11 00:10:16.050477,4739,9,3,ios,UK
5626,2026-02-12 18:15:16.050479,4055,6,7,desktop,UK
5627,2026-02-02 18:01:16.050480,2849,2,18,ios,IN
5628,2025-12-22 01:08:16.050481,2299,38,3,android,IN
5629,2025-12-18 15:22:16.050483,2953,9,15,desktop,AU
5630,2026-01-18 06:19:16.050484,1388,3,2,desktop,US
5631,2026-02-12 09:43:16.050486,3769,16,15,desktop,AU
5632,2026-01-14 02:58:16.050487,1443,25,13,android,UK
5633,2026-02-03 13:14:16.050488,4046,24,10,android,UK
5634,2026-01-12 21:18:16.050490,4498,47,8,ios,AU
5635,2026-02-07 17:24:16.050491,4128,29,16,desktop,UK
5636,2026-01-02 03:28:16.050493,3744,44,16,android,IN
5637,2026-01-06 07:44:16.050494,1970,40,2,ios,UK
5638,2026-01-14 10:37:16.050495,4637,26,9,android,IN
5639,2026-02-04 01:50:16.050497,3768,38,8,android,CA
5640,2026-01-02 06:05:16.050498,3415,35,11,android,US
5641,2026-01-23 00:47:16.050500,2964,23,1,ios,US
5642,2026-02-14 08:51:16.050501,3389,4,11,android,UK
5643,2025-12-23 01:04:16.050502,2828,42,18,android,US
5644,2026-02-06 03:36:16.050504,4923,14,15,android,CA
5645,2026-01-08 21:57:16.050505,1303,47,9,desktop,UK
5646,2025-12-22 15:14:16.050507,1763,39,9,android,IN
5647,2026-01-05 15:11:16.050508,4445,7,1,desktop,CA
5648,2026-02-05 14:52:16.050509,2973,8,7,android,CA
5649,2025-12-25 16:02:16.050511,1815,42,12,desktop,US
5650,2026-02-14 01:22:16.050512,3159,19,10,android,IN
5651,2025-12-21 11:06:16.050514,1877,2,19,desktop,AU
5652,2026-02-07 07:41:16.050515,4077,47,16,desktop,CA
5653,2026-01-14 04:04:16.050516,3977,1,6,desktop,US
5654,2025-12-20 17:52:16.050518,1702,42,11,android,CA
5655,2026-02-07 02:58:16.050519,3893,38,19,ios,IN
5656,2026-01-13 17:07:16.050520,1943,13,19,desktop,IN
5657,2025-12-22 05:26:16.050522,3326,42,18,desktop,UK
5658,2026-01-30 12:02:16.050527,3429,44,15,desktop,AU
5659,2026-01-25 12:14:16.050528,4923,24,16,desktop,AU
5660,2026-02-16 10:50:16.050530,3060,32,14,desktop,US
5661,2026-01-14 13:08:16.050531,1302,30,8,ios,AU
5662,2026-02-17 03:43:16.050533,2579,6,8,android,IN
5663,2026-02-15 15:14:16.050534,4688,38,2,ios,AU
5664,2025-12-29 23:09:16.050535,1159,33,6,android,US
5665,2026-01-11 21:51:16.050537,3201,44,13,ios,CA
5666,2026-02-22 19:53:16.050538,3801,23,13,android,AU
5667,2026-01-02 06:23:16.050540,3228,10,12,desktop,AU
5668,2026-01-01 03:26:16.050541,4597,46,2,android,IN
5669,2025-12-31 07:28:16.050542,2203,15,12,android,IN
5670,2026-01-15 06:41:16.050544,3424,23,17,desktop,CA
5671,2025-12-17 14:25:16.050545,4875,36,6,desktop,UK
5672,2026-01-23 11:27:16.050547,3823,1,7,android,AU
5673,2025-12-31 18:09:16.050548,2191,8,6,android,IN
5674,2026-01-18 23:07:16.050549,4285,3,4,desktop,UK
5675,2025-12-19 05:44:16.050551,2173,14,9,ios,AU
5676,2026-02-23 08:17:16.050552,3063,17,5,desktop,AU
5677,2026-01-15 01:15:16.050554,2114,34,10,android,UK
5678,2026-01-06 17:09:16.050555,2143,47,15,android,IN
5679,2025-12-19 11:00:16.050557,2979,6,8,android,CA
5680,2026-01-29 14:20:16.050558,1252,5,4,desktop,AU
5681,2025-12-16 10:09:16.050559,4131,46,5,desktop,US
5682,2026-01-28 01:50:16.050561,4337,41,7,ios,US
5683,2026-02-04 14:01:16.050562,2432,40,6,android,US
5684,2026-01-04 17:22:16.050564,3078,29,13,android,CA
5685,2025-12-24 23:39:16.050565,4092,35,19,desktop,AU
5686,2025-12-18 12:57:16.050566,1730,18,10,android,IN
5687,2026-02-05 12:50:16.050568,4664,40,15,ios,IN
5688,2026-01-16 08:23:16.050569,3336,48,3,desktop,CA
5689,2025-12-23 02:05:16.050571,4614,30,18,android,AU
5690,2025-12-18 22:37:16.050572,1497,15,14,desktop,UK
5691,2025-12-30 02:18:16.050574,4817,15,3,desktop,UK
5692,2026-01-05 15:37:16.050575,4545,16,11,ios,AU
5693,2026-02-20 02:12:16.050576,2428,33,10,desktop,AU
5694,2026-02-22 04:43:16.050578,1547,10,17,android,IN
5695,2026-02-14 21:07:16.050579,1960,19,13,ios,CA
5696,2026-01-31 22:53:16.050580,1131,37,2,desktop,CA
5697,2026-01-01 12:20:16.050582,2347,3,13,android,IN
5698,2026-01-15 20:09:16.050583,1857,36,19,desktop,US
5699,2026-02-14 08:29:16.050585,2155,4,5,desktop,UK
5700,2026-02-20 09:17:16.050586,3032,11,16,ios,AU
5701,2026-01-20 15:17:16.050587,1520,41,10,ios,UK
5702,2026-01-21 05:21:16.050589,1029,33,12,ios,UK
5703,2026-02-09 09:35:16.050590,3674,28,13,ios,CA
5704,2026-01-23 15:21:16.050591,4372,32,16,android,IN
5705,2026-01-11 19:08:16.050593,3051,16,1,desktop,US
5706,2026-01-24 01:25:16.050595,4396,9,9,ios,US
5707,2025-12-28 13:01:16.050596,1508,11,16,android,IN
5708,2026-02-21 05:26:16.050597,2260,6,19,ios,UK
5709,2025-12-24 01:49:16.050599,2558,49,15,desktop,IN
5710,2026-01-01 10:00:16.050600,1015,27,18,ios,IN
5711,2025-12-18 03:47:16.050601,4605,12,12,desktop,AU
5712,2026-02-19 14:26:16.050603,1996,22,14,desktop,AU
5713,2026-01-08 03:55:16.050604,2607,40,3,android,UK
5714,2025-12-20 22:05:16.050606,2839,48,4,ios,CA
5715,2026-01-15 19:19:16.050607,4517,37,6,ios,US
5716,2026-02-01 18:55:16.050608,3016,21,16,desktop,AU
5717,2026-01-01 05:47:16.050610,4574,33,13,ios,UK
5718,2026-01-19 15:56:16.050611,4003,17,12,desktop,IN
5719,2026-01-02 10:51:16.050613,2253,29,12,android,AU
5720,2025-12-17 08:05:16.050614,4178,40,2,ios,IN
5721,2026-01-23 23:23:16.050615,2743,10,13,desktop,IN
5722,2026-02-01 08:50:16.050617,4460,18,3,ios,AU
5723,2026-02-18 00:02:16.050618,4791,47,13,ios,UK
5724,2026-01-06 02:21:16.050620,3310,13,2,android,US
5725,2025-12-24 23:30:16.050621,4634,27,19,desktop,UK
5726,2026-02-09 20:26:16.050622,2088,10,9,android,CA
5727,2026-02-16 03:01:16.050624,3312,32,1,android,CA
5728,2026-01-20 05:42:16.050625,2361,41,13,android,US
5729,2025-12-27 20:18:16.050627,4372,45,2,desktop,CA
5730,2026-01-11 13:45:16.050628,1377,3,15,desktop,IN
5731,2026-02-14 22:52:16.050629,2198,22,19,ios,CA
5732,2026-01-23 12:00:16.050631,4010,27,16,desktop,AU
5733,2026-02-01 03:05:16.050632,4223,3,11,android,IN
5734,2026-02-12 16:43:16.050634,1475,33,15,desktop,UK
5735,2025-12-30 07:50:16.050635,2289,2,6,ios,US
5736,2026-02-19 04:19:16.050636,1328,11,14,android,AU
5737,2025-12-17 07:42:16.050638,2839,46,6,ios,AU
5738,2026-02-10 12:22:16.050639,2186,10,19,desktop,US
5739,2025-12-31 05:07:16.050640,1437,39,5,ios,CA
5740,2025-12-31 10:01:16.050642,4414,33,11,ios,US
5741,2026-02-09 06:38:16.050643,2390,7,4,desktop,US
5742,2026-01-07 11:58:16.050645,4536,15,9,ios,CA
5743,2026-02-19 00:53:16.050649,2773,26,9,desktop,UK
5744,2026-02-05 09:07:16.050651,2222,11,17,android,US
5745,2026-02-20 05:59:16.050652,2523,38,8,ios,CA
5746,2026-02-09 10:10:16.050653,3063,27,15,android,AU
5747,2026-02-06 22:35:16.050655,2844,39,9,desktop,US
5748,2026-02-03 13:04:16.050656,2319,7,5,desktop,US
5749,2026-02-03 01:21:16.050658,1867,1,4,ios,UK
5750,2026-01-05 04:36:16.050659,3558,10,18,ios,UK
5751,2026-01-08 14:41:16.050660,2811,21,9,desktop,AU
5752,2025-12-31 17:19:16.050662,1983,15,3,desktop,UK
5753,2026-02-13 23:44:16.050663,2262,30,9,android,AU
5754,2026-02-18 23:35:16.050665,3628,30,9,android,US
5755,2026-01-30 09:12:16.050666,2324,8,4,ios,CA
5756,2025-12-20 12:20:16.050667,3053,24,7,ios,UK
5757,2026-01-22 15:45:16.050669,4291,19,7,ios,AU
5758,2026-01-18 19:11:16.050670,2018,3,8,ios,UK
5759,2025-12-20 17:58:16.050672,2789,15,1,ios,UK
5760,2026-01-26 02:51:16.050673,4524,36,9,ios,IN
5761,2026-01-08 20:59:16.050675,4504,6,12,ios,US
5762,2026-02-10 03:35:16.050676,1806,42,6,ios,UK
5763,2026-01-16 22:09:16.050677,2893,48,13,android,CA
5764,2026-02-05 13:43:16.050679,2409,18,5,desktop,IN
5765,2026-02-07 04:28:16.050680,3666,38,19,desktop,AU
5766,2026-02-01 16:16:16.050682,2318,19,1,ios,AU
