conversion_id,click_id,timestamp,revenue,status,campaign_id
928,7169,2026-02-14 23:43:16.092380,19.76,approved,20
929,9473,2025-12-30 04:11:16.092382,15.85,approved,2
930,4155,2026-02-10 08:52:16.092383,27.4,approved,11
931,3964,2025-12-28 13:47:16.092385,49.21,approved,8
932,9811,2026-01-08 16:16:16.092386,41.95,approved,30
933,7023,2025-12-30 21:24:16.092388,40.65,approved,27
934,3090,2026-01-06 16:55:16.092389,10.06,approved,4
935,7798,2025-12-22 11:38:16.092390,44.81,approved,7
936,2322,2025-12-31 19:06:16.092392,28.02,rejected,47
937,2605,2026-02-21 08:59:16.092393,45.89,approved,24
938,8276,2026-02-18 22:09:16.092396,32.76,approved,32
939,6699,2026-01-18 19:28:16.092397,41.79,approved,19
940,6201,2026-01-14 10:40:16.092399,8.69,approved,42
941,2413,2026-02-02 06:35:16.092400,35.47,approved,35
942,8989,2026-01-01 21:32:16.092401,13.23,approved,42
943,8269,2025-12-25 18:40:16.092403,8.86,approved,3
944,8632,2026-02-11 08:45:16.092404,28.91,approved,18
945,4412,2026-01-23 03:21:16.092406,30.34,approved,37
946,4820,2025-12-21 19:26:16.092407,24.79,approved,22
947,8332,2026-01-21 04:47:16.092408,4.91,approved,33
948,4952,2026-01-06 13:37:16.092410,12.62,approved,38
949,8945,2026-01-16 08:53:16.092411,12.15,approved,39
950,9700,2025-12-29 22:10:16.092413,16.03,approved,34
951,7862,2026-02-06 20:34:16.092414,31.59,approved,49
952,53,2026-01-30 13:44:16.092415,22.18,approved,23
953,3897,2025-12-17 06:53:16.092417,48.44,approved,35
954,8302,2025-12-24 07:59:16.092418,1.28,approved,29
955,1843,2026-01-23 03:49:16.092420,11.19,approved,2
956,7427,2026-02-16 02:55:16.092421,28.88,approved,14
957,708,2026-01-16 09:56:16.092423,44.03,approved,48
958,1098,2026-02-09 08:00:16.092424,2.18,rejected,44
959,4283,2026-01-07 01:01:16.092426,44.24,rejected,8
960,7983,2026-02-06 22:34:16.092427,25.61,approved,1
961,4488,2025-12-19 11:31:16.092429,39.38,approved,28
962,4876,2026-02-07 11:51:16.092430,47.46,approved,3
963,6037,2026-01-13 08:18:16.092432,11.16,approved,7
964,4748,2026-01-22 15:21:16.092433,29.6,approved,34
965,2968,2026-01-03 13:32:16.092434,44.24,approved,48
966,5089,2026-02-11 12:08:16.092436,42.3,rejected,32
967,8640,2025-12-24 12:49:16.092437,26.29,approved,9
968,1117,2026-02-12 22:34:16.092439,47.5,approved,35
969,6643,2025-12-23 22:51:16.092440,35.57,approved,19
970,4347,2025-12-19 22:13:16.092442,26.44,approved,46
971,9081,2026-02-15 21:52:16.092443,3.37,approved,15
972,2019,2026-02-15 18:17:16.092446,24.62,approved,31
973,6845,2025-12-23 11:37:16.092447,21.38,approved,16
974,1245,2026-01-23 01:57:16.092451,15.61,rejected,47
975,9458,2026-02-14 22:34:16.092453,47.17,approved,46
976,1929,2026-01-17 05:26:16.092454,46.32,approved,37
977,2419,2026-01-30 04:30:16.092456,17.2,approved,7
978,6012,2026-01-04 04:24:16.092457,22.07,approved,35
979,6841,2026-01-05 02:56:16.092458,37.72,rejected,29
980,7953,2026-01-15 12:51:16.092460,41.84,approved,2
981,9282,2026-02-04 12:30:16.092461,5.95,approved,48
982,5721,2025-12-31 00:21:16.092462,24.79,approved,34
983,5084,2025-12-25 04:42:16.092464,45.77,rejected,35
984,4100,2026-01-10 09:14:16.092465,33.4,approved,31
985,5305,2026-01-22 01:32:16.092467,27.38,approved,12
986,2612,2026-01-20 20:51:16.092471,36.04,approved,1
987,3174,2026-02-10 21:07:16.092473,33.24,approved,47
988,4123,2026-01-30 04:08:16.092476,47.14,approved,29
989,9599,2025-12-24 12:45:16.092478,45.68,approved,1
990,7885,2026-01-05 18:50:16.092480,20.19,approved,1
991,7037,2026-02-18 21:08:16.092482,2.08,approved,15
992,9470,2026-01-17 10:21:16.092485,16.97,rejected,3
993,826,2026-02-18 00:48:16.092486,10.54,approved,14
994,9051,2026-01-31 19:16:16.092488,7.01,rejected,10
995,5915,2025-12-23 14:13:16.092490,44.45,rejected,3
996,2695,2026-02-22 17:30:16.092492,35.64,approved,20
997,1959,2026-02-04 09:08:16.092495,2.11,approved,36
998,5334,2025-12-29 23:59:16.092497,46.03,approved,27
999,2040,2026-02-09 17:09:16.092499,45.2,approved,49
1000,2948,2026-01-01 12:05:16.092502,47.49,approved,36
1001,3843,2026-02-23 00:43:16.092504,41.58,approved,47
1002,3203,2025-12-29 18:27:16.092507,4.4,approved,11
1003,5207,2026-01-26 12:19:16.092508,31.33,approved,3
1004,6440,2026-02-17 19:17:16.092510,4.61,approved,24
1005,6564,2025-12-31 13:40:16.092511,35.81,approved,39
1006,2150,2026-01-12 19:00:16.092512,10.25,approved,10
1007,2055,2026-01-09 22:08:16.092514,46.82,approved,26
1008,5059,2026-02-01 16:01:16.092515,46.74,approved,32
1009,2951,2026-01-02 06:23:16.092517,29.93,approved,8
1010,8578,2026-02-03 10:21:16.092518,37.76,approved,47
1011,348,2025-12-24 20:58:16.092519,42.98,approved,13
1012,7006,2025-12-22 19:06:16.092521,19.76,approved,3
1013,3110,2025-12-16 12:19:16.092522,29.17,approved,15
1014,764,2025-12-26 20:40:16.092524,9.21,approved,21
1015,9921,2025-12-29 11:19:16.092525,49.28,approved,42
1016,6839,2025-12-30 14:02:16.092527,46.51,approved,29
1017,3992,2026-02-21 07:59:16.092528,24.43,approved,47
1018,3426,2026-01-17 04:42:16.092530,27.89,approved,27
1019,6207,2026-01-02 13:59:16.092531,22.12,approved,30
1020,4930,2026-02-04 05:37:16.092533,0.58,approved,14
1021,1899,2026-01-01 18:13:16.092534,11.88,rejected,41
1022,3034,2026-01-12 15:35:16.092536,5.53,approved,15
1023,6590,2026-01-24 04:03:16.092537,16.48,approved,46
1024,6709,2026-01-16 20:36:16.092538,12.19,approved,47
1025,3184,2026-02-15 03:36:16.092540,38.2,approved,46
1026,5491,2026-02-16 17:20:16.092541,25.49,approved,42
1027,9075,2026-02-03 06:15:16.092543,40.94,approved,44
1028,6934,2025-12-31 01:00:16.092544,31.97,approved,14
1029,1935,2026-01-28 03:36:16.092546,32.98,approved,25
1030,2359,2026-01-24 10:07:16.092547,43.87,approved,27
1031,6260,2026-01-24 04:31:16.092548,42.44,approved,47
1032,765,2025-12-29 11:13:16.092550,3.63,approved,44
1033,4511,2026-01-23 07:19:16.092551,29.13,rejected,2
1034,2131,2025-12-27 05:09:16.092552,20.95,approved,17
1035,3085,2026-02-21 14:02:16.092554,30.18,approved,15
1036,5640,2026-02-04 04:15:16.092555,43.2,rejected,27
1037,7501,2026-02-18 21:31:16.092557,1.1,rejected,10
1038,1476,2026-01-18 19:52:16.092558,1.04,approved,43
1039,65,2025-12-27 11:18:16.092560,3.6,approved,46
1040,7627,2025-12-28 07:32:16.092561,43.81,approved,9
1041,572,2025-12-16 17:45:16.092562,18.0,approved,3
1042,1542,2026-01-05 14:29:16.092564,18.88,approved,24
1043,3227,2026-01-11 18:49:16.092565,17.6,approved,1
1044,504,2026-01-02 05:30:16.092567,11.93,approved,38
1045,4267,2025-12-18 18:03:16.092568,2.42,approved,6
1046,7577,2026-02-09 21:39:16.092570,45.37,approved,5
1047,7041,2026-02-14 19:13:16.092572,12.03,approved,4
1048,8776,2026-01-03 13:19:16.092574,44.75,approved,3
1049,8802,2026-01-25 20:43:16.092575,47.81,approved,45
1050,5837,2026-01-01 16:17:16.092576,29.04,approved,30
1051,307,2025-12-26 14:06:16.092578,18.93,rejected,36
1052,4014,2026-02-02 15:33:16.092579,38.41,approved,23
1053,1806,2026-01-12 20:58:16.092581,1.76,approved,7
1054,4624,2025-12-18 05:20:16.092582,46.48,approved,32
1055,6288,2025-12-31 18:23:16.092584,20.69,approved,43
1056,9847,2026-01-09 11:56:16.092585,15.78,rejected,10
1057,1448,2026-01-08 02:52:16.092587,6.78,approved,37
1058,6843,2026-01-25 05:03:16.092588,47.78,approved,33
1059,4646,2026-01-17 08:35:16.092589,40.65,approved,26
1060,2708,2026-01-07 16:28:16.092591,36.34,approved,43
1061,4018,2026-02-23 13:23:16.092592,46.58,approved,45
1062,5895,2026-01-19 21:43:16.092594,48.01,approved,31
1063,7476,2026-01-21 07:42:16.092595,13.79,rejected,30
1064,9705,2026-02-01 11:45:16.092597,39.43,approved,23
1065,3366,2026-01-20 14:53:16.092598,38.47,rejected,29
1066,6929,2025-12-20 20:13:16.092600,28.09,approved,8
1067,5257,2025-12-19 00:37:16.092601,7.95,approved,16
1068,7481,2026-01-02 15:23:16.092603,47.05,approved,9
1069,6064,2026-02-06 04:35:16.092605,16.11,approved,4
1070,4842,2026-01-31 08:59:16.092606,29.15,approved,19
1071,39,2026-01-20 23:24:16.092608,1.46,approved,39
1072,5705,2026-01-14 04:31:16.092609,21.74,approved,44
1073,5039,2026-01-17 08:36:16.092610,31.04,approved,41
1074,7036,2026-02-01 01:36:16.092612,19.36,rejected,13
1075,9543,2026-02-21 12:38:16.092613,24.12,approved,12
1076,6900,2026-02-02 17:47:16.092615,10.01,approved,9
1077,3274,2026-01-05 09:49:16.092616,17.84,rejected,12
1078,2017,2026-02-19 15:02:16.092617,36.31,rejected,24
1079,7573,2026-01-27 17:34:16.092619,48.5,approved,48
1080,1888,2026-01-01 02:36:16.092620,23.7,rejected,13
1081,7219,2025-12-28 05:13:16.092622,34.46,approved,35
1082,7641,2026-01-02 11:00:16.092623,48.82,rejected,32
1083,1955,2026-02-01 18:27:16.092624,38.85,approved,38
1084,6060,2026-02-15 22:59:16.092626,1.0,approved,14
1085,4849,2026-01-08 17:17:16.092627,46.81,approved,2
1086,8628,2026-01-14 20:25:16.092629,43.4,rejected,21
1087,3422,2026-01-28 10:25:16.092630,13.92,approved,31
1088,2733,2026-02-03 00:04:16.092632,9.49,approved,35
1089,5080,2025-12-25 09:01:16.092633,45.01,approved,16
1090,3106,2025-12-26 19:54:16.092634,34.59,approved,40
1091,7679,2026-02-21 01:15:16.092636,12.23,approved,26
1092,3849,2025-12-21 20:41:16.092637,35.84,approved,38
1093,2863,2026-02-16 01:38:16.092639,30.21,approved,3
1094,5856,2026-01-26 06:04:16.092640,15.81,rejected,37
1095,2553,2025-12-17 03:34:16.092641,28.06,approved,36
1096,3826,2026-01-29 13:20:16.092643,26.6,approved,38
1097,3820,2026-01-20 08:09:16.092644,25.73,approved,2
1098,4378,2026-02-19 09:04:16.092646,26.11,approved,22
1099,5635,2026-02-09 03:32:16.092647,0.52,approved,3
1100,3156,2026-01-20 20:55:16.092648,13.8,rejected,40
1101,8845,2025-12-28 10:11:16.092650,21.83,approved,47
1102,6636,2026-01-30 07:32:16.092652,6.8,approved,42
1103,880,2026-01-21 18:59:16.092653,37.58,rejected,47
1104,9041,2026-01-20 21:16:16.092654,42.42,approved,26
1105,2540,2026-02-22 19:20:16.092656,40.98,rejected,27
1106,9633,2026-01-08 06:31:16.092657,23.25,approved,38
1107,3959,2026-01-31 22:56:16.092659,34.69,approved,44
1108,9027,2026-02-01 23:20:16.092660,4.31,approved,8
1109,544,2025-12-28 00:03:16.092661,10.37,approved,23
1110,3249,2025-12-28 03:27:16.092663,2.82,approved,6
1111,7260,2026-02-06 18:00:16.092664,48.29,rejected,25
1112,3744,2025-12-20 22:36:16.092666,28.93,rejected,16
1113,10,2026-01-30 13:28:16.092667,9.17,rejected,26
1114,4695,2026-01-30 21:17:16.092669,35.52,approved,15
1115,719,2025-12-16 19:39:16.092670,24.71,approved,47
1116,8068,2026-01-14 03:29:16.092671,22.0,approved,32
1117,4579,2026-02-03 18:39:16.092673,45.72,approved,40
1118,1664,2026-01-27 13:46:16.092674,35.56,approved,19
1119,3537,2026-01-03 10:20:16.092676,34.69,approved,14
1120,9879,2026-01-23 03:39:16.092678,5.32,approved,48
1121,1733,2026-01-21 05:15:16.092679,5.06,approved,44
1122,580,2026-02-21 22:18:16.092680,33.39,approved,35
1123,8753,2025-12-19 13:00:16.092682,8.25,approved,26
1124,7255,2026-01-07 03:53:16.092683,22.94,rejected,37
1125,7799,2025-12-22 08:13:16.092685,28.71,approved,13
1126,2641,2026-01-22 03:14:16.092686,19.71,approved,47
1127,3800,2026-02-05 13:28:16.092687,4.72,rejected,8
1128,6373,2026-02-18 16:09:16.092689,37.3,approved,14
1129,7229,2026-02-18 03:12:16.092690,44.31,rejected,26
1130,1930,2026-02-06 14:28:16.092691,8.5,approved,47
1131,1873,2026-01-24 22:50:16.092693,42.78,rejected,30
1132,9901,2026-01-03 04:13:16.092694,39.54,approved,40
1133,4271,2026-01-08 17:09:16.092696,28.41,approved,42
1134,6102,2025-12-19 11:17:16.092697,30.01,approved,13
1135,9169,2026-01-11 00:00:16.092699,32.75,approved,36
1136,207,2026-01-22 04:19:16.092700,26.48,approved,11
1137,6780,2026-01-27 04:12:16.092701,42.29,approved,2
1138,656,2026-01-15 10:02:16.092703,23.97,approved,30
1139,9183,2026-01-19 15:33:16.092704,27.58,rejected,24
1140,3590,2026-02-16 21:15:16.092706,2.32,approved,18
1141,3061,2025-12-25 11:05:16.092707,9.41,approved,23
1142,5617,2025-12-20 14:26:16.092708,45.24,approved,6
1143,4666,2026-01-14 10:59:16.092710,6.52,approved,46
1144,1026,2026-01-08 00:14:16.092711,45.25,approved,11
1145,8261,2026-01-07 04:09:16.092713,31.98,approved,7
1146,6117,2026-02-20 21:14:16.092714,46.05,approved,47
1147,9377,2026-01-29 01:39:16.092716,40.81,approved,33
1148,769,2026-01-28 14:08:16.092717,43.33,approved,10
1149,223,2025-12-29 11:17:16.092719,26.46,approved,21
1150,4419,2026-02-02 00:56:16.092720,41.35,approved,9
1151,1469,2026-02-18 18:19:16.092721,23.3,rejected,30
1152,5628,2026-02-01 03:04:16.092723,2.69,approved,48
1153,1994,2025-12-20 08:54:16.092724,32.74,approved,48
1154,1239,2026-01-06 20:40:16.092726,36.56,approved,25
1155,7441,2025-12-18 20:21:16.092727,5.53,rejected,25
1156,6450,2026-02-17 09:03:16.092728,40.89,approved,49
1157,1166,2026-01-22 09:10:16.092730,4.22,approved,24
1158,9871,2025-12-24 15:37:16.092731,22.36,approved,12
1159,8822,2026-01-30 10:57:16.092733,24.65,approved,7
1160,7437,2026-01-14 10:36:16.092734,2.32,approved,34
1161,5500,2026-02-20 00:01:16.092735,3.76,approved,3
1162,5646,2025-12-25 18:25:16.092737,22.81,approved,6
1163,76,2025-12-29 22:39:16.092738,15.91,approved,27
1164,3939,2026-01-08 11:57:16.092740,40.89,approved,19
1165,5772,2026-01-21 20:41:16.092741,20.99,approved,8
1166,9635,2026-02-09 07:08:16.092743,5.72,approved,36
1167,9480,2026-01-11 01:47:16.092744,8.31,approved,39
1168,838,2025-12-27 12:49:16.092745,33.84,approved,36
1169,1874,2025-12-20 08:29:16.092747,47.53,approved,18
1170,1945,2026-01-02 16:28:16.092748,43.55,rejected,7
1171,5592,2026-01-31 03:25:16.092750,6.91,approved,1
1172,7666,2026-01-20 18:37:16.092751,1.31,approved,5
1173,5717,2026-01-04 19:49:16.092752,1.81,approved,42
1174,6881,2026-01-16 05:07:16.092754,27.96,rejected,14
1175,7294,2026-01-22 02:49:16.092755,24.55,approved,1
1176,9910,2026-02-10 19:26:16.092757,1.16,approved,12
1177,9626,2026-01-04 14:15:16.092758,3.33,approved,19
1178,976,2026-02-22 06:02:16.092759,49.99,approved,2
1179,809,2026-01-22 21:52:16.092761,48.26,approved,14
1180,7792,2026-01-10 04:25:16.092762,6.77,approved,3
1181,3367,2026-02-01 01:36:16.092763,8.62,approved,35
1182,7896,2026-02-08 09:19:16.092765,45.06,approved,13
1183,7890,2026-01-16 01:29:16.092766,25.62,approved,49
1184,999,2026-01-04 14:21:16.092768,47.92,approved,3
1185,5969,2026-01-26 16:02:16.092769,26.26,approved,14
1186,7489,2026-02-21 09:13:16.092771,29.07,approved,34
1187,6429,2026-01-01 04:05:16.092772,11.4,approved,45
1188,2520,2026-02-08 14:06:16.092773,43.87,approved,9
1189,2706,2026-01-28 23:01:16.092775,41.34,rejected,10
1190,9264,2026-01-24 09:30:16.092776,17.2,approved,8
1191,1214,2026-01-23 14:20:16.092778,30.81,approved,29
1192,4575,2026-02-09 04:19:16.092779,17.4,approved,39
1193,7972,2026-01-04 16:49:16.092780,23.47,approved,33
1194,1133,2026-01-05 06:09:16.092782,42.75,rejected,23
1195,4529,2026-01-28 04:10:16.092783,21.06,approved,8
1196,5965,2025-12-24 18:06:16.092785,42.11,approved,40
1197,5212,2026-01-15 18:56:16.092786,48.03,approved,38
1198,9642,2026-01-26 07:05:16.092787,21.11,approved,23
1199,5896,2026-01-15 22:18:16.092789,43.94,rejected,36
1200,4309,2026-02-14 22:56:16.092790,15.55,approved,43
1201,487,2026-01-22 09:50:16.092792,0.64,rejected,20
1202,1723,2026-02-08 22:49:16.092793,4.68,approved,48
1203,3497,2025-12-22 19:50:16.092794,36.99,rejected,12
1204,3072,2025-12-24 23:15:16.092796,5.46,approved,36
1205,9176,2026-02-12 15:41:16.092797,46.99,rejected,9
1206,4063,2025-12-21 18:23:16.092799,43.4,approved,33
1207,4104,2026-01-03 12:16:16.092800,25.99,approved,6
1208,8366,2025-12-26 11:48:16.092802,29.28,approved,32
1209,4503,2026-02-15 13:27:16.092803,34.87,approved,1
1210,8007,2025-12-22 08:51:16.092805,36.71,rejected,24
1211,89,2025-12-24 01:03:16.092806,24.81,approved,29
1212,4717,2026-01-08 21:28:16.092808,16.01,approved,8
1213,1074,2026-01-15 20:42:16.092810,45.56,approved,13
1214,550,2026-01-18 18:52:16.092811,2.81,approved,25
1215,3796,2026-01-27 18:02:16.092813,18.13,approved,29
1216,664,2026-01-27 22:13:16.092814,33.49,approved,24
1217,2789,2025-12-31 02:39:16.092816,44.61,approved,27
1218,2141,2026-01-29 06:28:16.092817,4.17,approved,26
1219,3217,2026-02-23 09:13:16.092819,33.12,approved,20
1220,9300,2026-01-05 09:57:16.092820,24.61,approved,4
1221,1635,2026-02-23 08:45:16.092822,34.48,approved,22
1222,465,2026-01-27 21:22:16.092823,16.2,approved,7
1223,5140,2026-01-13 04:24:16.092824,35.68,approved,18
1224,3491,2026-01-04 15:57:16.092826,9.42,approved,10
1225,7342,2026-02-21 00:35:16.092827,38.88,approved,31
1226,2907,2026-01-13 14:10:16.092829,37.59,approved,26
1227,2758,2026-01-10 06:46:16.092830,47.37,rejected,47
1228,7510,2026-01-27 00:47:16.092832,9.07,approved,45
1229,8463,2026-02-04 04:17:16.092833,36.24,approved,26
1230,2589,2025-12-17 06:37:16.092834,16.47,approved,25
1231,6325,2026-01-11 07:14:16.092836,14.45,rejected,18
1232,2176,2026-02-07 03:19:16.092837,20.38,approved,24
1233,7699,2025-12-16 13:17:16.092838,14.62,approved,44
1234,9579,2026-01-14 04:26:16.092840,12.79,approved,15
1235,5123,2026-02-10 10:57:16.092841,38.54,approved,8
1236,8262,2026-02-06 19:44:16.092843,35.13,approved,43
1237,359,2025-12-25 02:55:16.092844,5.91,rejected,25
1238,6202,2026-01-09 05:24:16.092846,28.23,approved,35
1239,9128,2026-02-13 19:37:16.092847,16.88,approved,24
1240,821,2025-12-19 12:12:16.092849,48.57,approved,46
1241,4072,2026-02-22 16:50:16.092850,21.54,rejected,40
1242,295,2026-01-11 23:15:16.092851,2.51,approved,38
1243,7518,2026-01-10 09:14:16.092853,16.92,approved,21
1244,4791,2025-12-20 23:58:16.092854,15.98,approved,1
1245,3176,2026-01-26 12:10:16.092856,0.78,approved,26
1246,949,2026-01-24 17:30:16.092861,24.65,approved,10
1247,133,2026-01-01 17:43:16.092863,45.34,rejected,26
1248,6953,2025-12-17 19:29:16.092864,40.21,approved,2
1249,3354,2026-02-21 23:13:16.092866,34.39,rejected,40
1250,4730,2026-02-05 23:07:16.092867,17.5,approved,14
1251,8226,2025-12-25 17:26:16.092868,11.98,approved,33
1252,5545,2025-12-22 18:13:16.092870,17.46,approved,39
1253,5132,2026-01-22 07:10:16.092871,6.59,approved,1
1254,2474,2026-01-29 00:44:16.092873,5.42,approved,30
1255,8388,2025-12-25 12:36:16.092874,28.94,approved,37
1256,4697,2026-01-17 21:22:16.092876,40.79,approved,18
1257,9551,2025-12-31 10:19:16.092877,5.42,approved,30
1258,6009,2026-01-11 08:11:16.092878,17.09,approved,27
1259,2480,2026-01-29 20:57:16.092880,6.58,rejected,49
1260,6369,2026-02-01 10:15:16.092881,15.87,approved,49
1261,6992,2025-12-29 13:19:16.092883,41.6,approved,30
1262,6864,2025-12-30 23:51:16.092884,2.22,approved,45
1263,8608,2026-01-17 21:57:16.092886,32.54,approved,36
1264,6176,2026-01-07 15:52:16.092887,3.46,rejected,21
1265,1833,2026-01-25 05:08:16.092889,21.61,approved,16
1266,281,2026-02-15 14:47:16.092890,23.97,approved,17
1267,8471,2026-01-09 21:36:16.092891,20.37,approved,18
1268,3075,2025-12-21 09:27:16.092893,32.05,approved,34
1269,8551,2026-01-14 20:17:16.092894,48.7,approved,21
1270,181,2026-01-16 04:23:16.092896,13.73,approved,12
1271,4665,2026-01-09 03:13:16.092897,30.68,approved,31
1272,780,2026-02-13 06:47:16.092899,18.07,rejected,10
1273,6988,2026-01-20 08:23:16.092900,49.98,approved,41
1274,8343,2026-02-23 06:33:16.092901,47.57,approved,4
1275,9527,2026-02-12 03:10:16.092903,5.12,approved,15
1276,7931,2025-12-26 01:57:16.092904,48.69,approved,42
1277,6877,2026-02-23 01:27:16.092906,37.04,rejected,41
1278,127,2025-12-24 20:48:16.092907,49.62,approved,28
1279,6343,2026-01-01 18:28:16.092909,38.66,approved,7
1280,2403,2025-12-31 19:22:16.092910,6.88,approved,11
1281,162,2026-02-07 10:47:16.092912,37.65,approved,29
1282,2676,2026-01-19 22:14:16.092913,36.47,approved,34
1283,2788,2026-01-26 10:20:16.092914,8.75,rejected,30
1284,6465,2026-02-06 19:25:16.092916,37.78,approved,27
1285,155,2025-12-18 05:50:16.092917,33.9,approved,25
1286,4322,2026-01-14 10:35:16.092919,49.72,approved,48
1287,2539,2026-02-12 12:35:16.092920,31.13,approved,38
1288,1189,2026-01-15 09:30:16.092922,21.02,approved,40
1289,7462,2025-12-27 01:19:16.092923,47.72,approved,23
1290,5863,2026-02-04 17:27:16.092924,31.58,approved,29
1291,1202,2026-02-10 05:22:16.092926,17.76,approved,11
1292,7135,2026-01-21 21:28:16.092927,1.54,approved,4
1293,3917,2025-12-28 07:09:16.092928,37.95,approved,36
1294,7232,2026-02-01 10:18:16.092930,6.42,approved,31
1295,2731,2026-02-16 05:58:16.092931,46.22,approved,10
1296,5444,2026-01-13 22:36:16.092933,48.09,approved,16
1297,1894,2026-01-18 00:02:16.092934,12.2,approved,30
1298,8459,2026-02-12 05:32:16.092935,6.08,approved,35
1299,4727,2025-12-26 11:37:16.092937,29.97,approved,44
1300,8512,2026-01-31 04:11:16.092938,11.08,approved,17
1301,3463,2026-02-22 01:53:16.092940,27.32,approved,5
1302,1068,2025-12-19 12:03:16.092941,21.0,approved,3
1303,5751,2026-02-15 20:09:16.092943,39.71,approved,16
1304,7508,2026-01-24 19:57:16.092944,49.99,approved,4
1305,5200,2026-01-25 21:38:16.092945,23.11,approved,9
1306,8562,2025-12-25 14:12:16.092947,34.41,approved,4
1307,9375,2026-01-04 21:17:16.092948,17.42,approved,21
1308,4135,2026-02-01 06:00:16.092950,43.19,approved,10
1309,1646,2025-12-17 08:58:16.092951,2.33,rejected,31
1310,7366,2026-01-03 00:00:16.092953,24.93,approved,17
1311,9970,2026-02-12 02:40:16.092954,9.25,approved,16
1312,6029,2026-02-19 08:24:16.092956,9.25,approved,39
1313,8247,2026-01-30 07:29:16.092957,26.88,approved,47
1314,3190,2026-01-22 06:13:16.092959,15.74,approved,6
1315,2290,2026-01-11 02:33:16.092960,23.22,approved,30
1316,9235,2026-02-15 21:43:16.092961,15.63,approved,15
1317,9791,2026-02-16 13:04:16.092963,23.03,approved,43
1318,331,2026-02-23 12:57:16.092964,14.65,approved,31
1319,6027,2026-01-17 01:20:16.092966,40.28,approved,30
1320,7152,2026-01-06 17:32:16.092967,28.11,approved,37
1321,5252,2026-02-10 12:58:16.092969,8.49,approved,16
1322,7456,2026-02-20 16:31:16.092970,0.92,approved,44
1323,2253,2025-12-26 02:48:16.092971,1.37,rejected,36
1324,557,2026-02-15 15:08:16.092973,21.37,approved,2
1325,7705,2026-01-30 03:41:16.092974,16.05,rejected,28
1326,4361,2026-02-23 12:37:16.092976,13.47,approved,48
1327,3048,2026-01-26 21:38:16.092977,31.33,approved,40
1328,9125,2025-12-31 18:43:16.092978,40.75,rejected,17
1329,8274,2026-01-03 08:31:16.092980,3.64,approved,41
1330,3390,2026-01-27 23:03:16.092981,5.94,approved,38
1331,6657,2026-01-09 17:12:16.092983,18.75,rejected,36
1332,5950,2026-01-02 19:47:16.092984,22.35,approved,32
1333,9431,2026-01-03 18:26:16.092985,20.06,approved,25
1334,7697,2026-01-08 02:26:16.092987,32.11,approved,13
1335,3409,2025-12-31 16:48:16.092988,4.82,rejected,14
1336,8423,2026-02-23 13:17:16.092990,24.99,rejected,44
1337,3009,2026-01-05 15:56:16.092991,40.68,approved,25
1338,4057,2026-02-10 10:08:16.092993,46.46,approved,35
1339,2190,2025-12-17 01:32:16.092994,28.24,approved,29
1340,6032,2026-01-22 06:45:16.092996,7.35,approved,15
1341,8561,2026-02-08 19:05:16.092997,36.51,rejected,15
1342,6659,2026-02-01 00:12:16.092998,39.92,rejected,47
1343,9568,2026-01-13 09:48:16.093000,10.22,approved,47
1344,5297,2026-02-14 00:58:16.093001,34.04,approved,40
1345,2244,2026-02-10 12:35:16.093002,46.56,approved,17
1346,6085,2026-01-07 08:02:16.093004,36.08,approved,25
1347,9692,2026-02-19 20:35:16.093005,21.07,approved,23
1348,8392,2026-02-01 06:18:16.093007,22.42,approved,46
1349,7403,2026-01-12 15:03:16.093008,4.44,rejected,32
1350,552,2026-01-19 14:18:16.093009,26.54,approved,31
1351,6093,2026-01-20 08:32:16.093011,40.23,rejected,23
1352,5709,2026-01-07 08:07:16.093012,48.94,approved,38
1353,4726,2026-02-23 08:02:16.093014,20.27,approved,17
1354,6142,2026-01-11 20:56:16.093015,22.05,rejected,29
1355,2647,2026-02-06 17:48:16.093016,3.21,approved,2
1356,328,2026-01-17 21:23:16.093018,38.87,rejected,11
1357,9485,2026-02-20 04:38:16.093019,35.97,approved,16
1358,7353,2025-12-24 16:09:16.093021,20.44,approved,17
1359,4192,2025-12-16 20:54:16.093022,35.61,approved,21
1360,503,2025-12-22 14:56:16.093024,31.34,approved,21
1361,7148,2026-01-06 00:53:16.093025,38.57,approved,6
1362,7243,2026-02-14 06:44:16.093027,16.05,approved,46
1363,565,2026-02-02 04:59:16.093028,32.72,rejected,45
1364,957,2026-01-19 20:14:16.093029,31.47,approved,23
1365,9463,2025-12-16 12:19:16.093031,4.98,rejected,32
1366,2783,2026-01-17 16:07:16.093033,14.41,rejected,39
1367,6030,2025-12-18 12:35:16.093034,43.08,approved,45
1368,8630,2025-12-16 10:01:16.093036,8.23,approved,38
1369,9436,2026-01-12 11:00:16.093037,19.29,approved,29
1370,4075,2026-02-07 04:28:16.093038,11.65,approved,31
1371,8337,2026-01-19 23:28:16.093040,7.44,approved,25
1372,4478,2026-01-01 19:28:16.093041,7.25,approved,2
1373,2939,2026-01-08 15:12:16.093043,17.72,approved,22
1374,2020,2026-01-04 14:39:16.093044,40.27,approved,37
1375,9969,2025-12-17 14:54:16.093046,48.33,approved,44
1376,3652,2026-01-18 11:22:16.093047,28.81,approved,15
1377,7408,2026-01-05 21:32:16.093048,31.94,approved,6
1378,4065,2025-12-23 23:15:16.093050,39.05,rejected,33
1379,511,2025-12-28 08:17:16.093051,33.26,approved,11
